tijdstip;datum;uur;kwartier;dag_van_week;weekdag;schoolvakantie;meetpunt_id;locatie;km;gemeente;weg;richting;voertuigen_kwartier;intensiteit_uur;weekdag_nr;maand;maand_naam;tijd_label
2025-12-13 07:45:00;2025-12-13;7;45;Saturday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;691;2764;5;12;Dec;07:45
2025-12-13 07:45:00;2025-12-13;7;45;Saturday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;953;3812;5;12;Dec;07:45
2025-12-13 07:45:00;2025-12-13;7;45;Saturday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;1091;4364;5;12;Dec;07:45
2025-12-13 07:45:00;2025-12-13;7;45;Saturday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;902;3608;5;12;Dec;07:45
2025-12-13 08:00:00;2025-12-13;8;0;Saturday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;852;3408;5;12;Dec;08:00
2025-12-13 08:00:00;2025-12-13;8;0;Saturday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;740;2960;5;12;Dec;08:00
2025-12-13 08:00:00;2025-12-13;8;0;Saturday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;817;3268;5;12;Dec;08:00
2025-12-13 08:00:00;2025-12-13;8;0;Saturday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;888;3552;5;12;Dec;08:00
2025-12-13 08:00:00;2025-12-13;8;0;Saturday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;1030;4120;5;12;Dec;08:00
2025-12-13 08:00:00;2025-12-13;8;0;Saturday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;1022;4088;5;12;Dec;08:00
2025-12-13 08:00:00;2025-12-13;8;0;Saturday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;1219;4876;5;12;Dec;08:00
2025-12-13 08:00:00;2025-12-13;8;0;Saturday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;1106;4424;5;12;Dec;08:00
2025-12-13 08:15:00;2025-12-13;8;15;Saturday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;783;3132;5;12;Dec;08:15
2025-12-13 08:15:00;2025-12-13;8;15;Saturday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;813;3252;5;12;Dec;08:15
2025-12-13 08:15:00;2025-12-13;8;15;Saturday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;825;3300;5;12;Dec;08:15
2025-12-13 08:15:00;2025-12-13;8;15;Saturday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1160;4640;5;12;Dec;08:15
2025-12-13 08:15:00;2025-12-13;8;15;Saturday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;750;3000;5;12;Dec;08:15
2025-12-13 08:15:00;2025-12-13;8;15;Saturday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;717;2868;5;12;Dec;08:15
2025-12-13 08:15:00;2025-12-13;8;15;Saturday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;950;3800;5;12;Dec;08:15
2025-12-13 08:15:00;2025-12-13;8;15;Saturday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;963;3852;5;12;Dec;08:15
2025-12-13 08:30:00;2025-12-13;8;30;Saturday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;729;2916;5;12;Dec;08:30
2025-12-13 08:30:00;2025-12-13;8;30;Saturday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;568;2272;5;12;Dec;08:30
2025-12-13 08:30:00;2025-12-13;8;30;Saturday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;689;2756;5;12;Dec;08:30
2025-12-13 08:30:00;2025-12-13;8;30;Saturday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;977;3908;5;12;Dec;08:30
2025-12-13 08:30:00;2025-12-13;8;30;Saturday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;764;3056;5;12;Dec;08:30
2025-12-13 08:30:00;2025-12-13;8;30;Saturday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;914;3656;5;12;Dec;08:30
2025-12-13 08:30:00;2025-12-13;8;30;Saturday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;956;3824;5;12;Dec;08:30
2025-12-13 08:30:00;2025-12-13;8;30;Saturday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;861;3444;5;12;Dec;08:30
2025-12-14 07:00:00;2025-12-14;7;0;Sunday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;904;3616;6;12;Dec;07:00
2025-12-14 07:00:00;2025-12-14;7;0;Sunday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;762;3048;6;12;Dec;07:00
2025-12-14 07:00:00;2025-12-14;7;0;Sunday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;813;3252;6;12;Dec;07:00
2025-12-14 07:00:00;2025-12-14;7;0;Sunday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;845;3380;6;12;Dec;07:00
2025-12-14 07:00:00;2025-12-14;7;0;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;936;3744;6;12;Dec;07:00
2025-12-14 07:00:00;2025-12-14;7;0;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;1142;4568;6;12;Dec;07:00
2025-12-14 07:00:00;2025-12-14;7;0;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;894;3576;6;12;Dec;07:00
2025-12-14 07:00:00;2025-12-14;7;0;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;1097;4388;6;12;Dec;07:00
2025-12-14 07:15:00;2025-12-14;7;15;Sunday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;729;2916;6;12;Dec;07:15
2025-12-14 07:15:00;2025-12-14;7;15;Sunday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;794;3176;6;12;Dec;07:15
2025-12-14 07:15:00;2025-12-14;7;15;Sunday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;816;3264;6;12;Dec;07:15
2025-12-14 07:15:00;2025-12-14;7;15;Sunday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;951;3804;6;12;Dec;07:15
2025-12-14 07:15:00;2025-12-14;7;15;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;1012;4048;6;12;Dec;07:15
2025-12-14 07:15:00;2025-12-14;7;15;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;1118;4472;6;12;Dec;07:15
2025-12-14 07:15:00;2025-12-14;7;15;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;935;3740;6;12;Dec;07:15
2025-12-14 07:15:00;2025-12-14;7;15;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;952;3808;6;12;Dec;07:15
2025-12-14 07:30:00;2025-12-14;7;30;Sunday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;565;2260;6;12;Dec;07:30
2025-12-14 07:30:00;2025-12-14;7;30;Sunday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;713;2852;6;12;Dec;07:30
2025-12-14 07:30:00;2025-12-14;7;30;Sunday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;991;3964;6;12;Dec;07:30
2025-12-14 07:30:00;2025-12-14;7;30;Sunday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;981;3924;6;12;Dec;07:30
2025-12-14 07:30:00;2025-12-14;7;30;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;1110;4440;6;12;Dec;07:30
2025-12-14 07:30:00;2025-12-14;7;30;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;1212;4848;6;12;Dec;07:30
2025-12-14 07:30:00;2025-12-14;7;30;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;1244;4976;6;12;Dec;07:30
2025-12-14 07:30:00;2025-12-14;7;30;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;1151;4604;6;12;Dec;07:30
2025-12-14 07:45:00;2025-12-14;7;45;Sunday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;978;3912;6;12;Dec;07:45
2025-12-14 07:45:00;2025-12-14;7;45;Sunday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;943;3772;6;12;Dec;07:45
2025-12-14 07:45:00;2025-12-14;7;45;Sunday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;988;3952;6;12;Dec;07:45
2025-12-14 07:45:00;2025-12-14;7;45;Sunday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1007;4028;6;12;Dec;07:45
2025-12-14 07:45:00;2025-12-14;7;45;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;1027;4108;6;12;Dec;07:45
2025-12-14 07:45:00;2025-12-14;7;45;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;957;3828;6;12;Dec;07:45
2025-12-14 07:45:00;2025-12-14;7;45;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;1165;4660;6;12;Dec;07:45
2025-12-14 07:45:00;2025-12-14;7;45;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;1157;4628;6;12;Dec;07:45
2025-12-14 08:00:00;2025-12-14;8;0;Sunday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;785;3140;6;12;Dec;08:00
2025-12-14 08:00:00;2025-12-14;8;0;Sunday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;857;3428;6;12;Dec;08:00
2025-12-14 08:00:00;2025-12-14;8;0;Sunday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;927;3708;6;12;Dec;08:00
2025-12-14 08:00:00;2025-12-14;8;0;Sunday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;903;3612;6;12;Dec;08:00
2025-12-14 08:00:00;2025-12-14;8;0;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;643;2572;6;12;Dec;08:00
2025-12-14 08:00:00;2025-12-14;8;0;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;1008;4032;6;12;Dec;08:00
2025-12-14 08:00:00;2025-12-14;8;0;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;1386;5544;6;12;Dec;08:00
2025-12-14 08:00:00;2025-12-14;8;0;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;1188;4752;6;12;Dec;08:00
2025-12-14 08:15:00;2025-12-14;8;15;Sunday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;715;2860;6;12;Dec;08:15
2025-12-14 08:15:00;2025-12-14;8;15;Sunday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;631;2524;6;12;Dec;08:15
2025-12-14 08:15:00;2025-12-14;8;15;Sunday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;719;2876;6;12;Dec;08:15
2025-12-14 08:15:00;2025-12-14;8;15;Sunday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;719;2876;6;12;Dec;08:15
2025-12-14 08:15:00;2025-12-14;8;15;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;958;3832;6;12;Dec;08:15
2025-12-14 08:15:00;2025-12-14;8;15;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;856;3424;6;12;Dec;08:15
2025-12-14 08:15:00;2025-12-14;8;15;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;929;3716;6;12;Dec;08:15
2025-12-14 08:15:00;2025-12-14;8;15;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;1136;4544;6;12;Dec;08:15
2025-12-14 08:30:00;2025-12-14;8;30;Sunday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;760;3040;6;12;Dec;08:30
2025-12-14 08:30:00;2025-12-14;8;30;Sunday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;563;2252;6;12;Dec;08:30
2025-12-14 08:30:00;2025-12-14;8;30;Sunday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;894;3576;6;12;Dec;08:30
2025-12-14 08:30:00;2025-12-14;8;30;Sunday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;755;3020;6;12;Dec;08:30
2025-12-14 08:30:00;2025-12-14;8;30;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;989;3956;6;12;Dec;08:30
2025-12-14 08:30:00;2025-12-14;8;30;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;758;3032;6;12;Dec;08:30
2025-12-14 08:30:00;2025-12-14;8;30;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;1177;4708;6;12;Dec;08:30
2025-12-14 08:30:00;2025-12-14;8;30;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;786;3144;6;12;Dec;08:30
2025-12-15 07:00:00;2025-12-15;7;0;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1669;6676;0;12;Dec;07:00
2025-12-15 07:00:00;2025-12-15;7;0;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1662;6648;0;12;Dec;07:00
2025-12-15 07:00:00;2025-12-15;7;0;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1546;6184;0;12;Dec;07:00
2025-12-15 07:00:00;2025-12-15;7;0;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2055;8220;0;12;Dec;07:00
2025-12-15 07:00:00;2025-12-15;7;0;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2151;8604;0;12;Dec;07:00
2025-12-15 07:00:00;2025-12-15;7;0;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2342;9368;0;12;Dec;07:00
2025-12-15 07:00:00;2025-12-15;7;0;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2709;10836;0;12;Dec;07:00
2025-12-15 07:00:00;2025-12-15;7;0;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2340;9360;0;12;Dec;07:00
2025-12-15 07:15:00;2025-12-15;7;15;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2160;8640;0;12;Dec;07:15
2025-12-15 07:15:00;2025-12-15;7;15;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2434;9736;0;12;Dec;07:15
2025-12-15 07:15:00;2025-12-15;7;15;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2456;9824;0;12;Dec;07:15
2025-12-15 07:15:00;2025-12-15;7;15;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2393;9572;0;12;Dec;07:15
2025-12-15 07:15:00;2025-12-15;7;15;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2331;9324;0;12;Dec;07:15
2025-12-15 07:15:00;2025-12-15;7;15;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2709;10836;0;12;Dec;07:15
2025-12-15 07:15:00;2025-12-15;7;15;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2929;11716;0;12;Dec;07:15
2025-12-15 07:15:00;2025-12-15;7;15;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2965;11860;0;12;Dec;07:15
2025-12-15 07:30:00;2025-12-15;7;30;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2148;8592;0;12;Dec;07:30
2025-12-15 07:30:00;2025-12-15;7;30;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2253;9012;0;12;Dec;07:30
2025-12-15 07:30:00;2025-12-15;7;30;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2413;9652;0;12;Dec;07:30
2025-12-15 07:30:00;2025-12-15;7;30;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2465;9860;0;12;Dec;07:30
2025-12-15 07:30:00;2025-12-15;7;30;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2685;10740;0;12;Dec;07:30
2025-12-15 07:30:00;2025-12-15;7;30;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;3221;12884;0;12;Dec;07:30
2025-12-15 07:30:00;2025-12-15;7;30;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;3191;12764;0;12;Dec;07:30
2025-12-15 07:30:00;2025-12-15;7;30;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2832;11328;0;12;Dec;07:30
2025-12-15 07:45:00;2025-12-15;7;45;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2349;9396;0;12;Dec;07:45
2025-12-15 07:45:00;2025-12-15;7;45;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2511;10044;0;12;Dec;07:45
2025-12-15 07:45:00;2025-12-15;7;45;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2381;9524;0;12;Dec;07:45
2025-12-15 07:45:00;2025-12-15;7;45;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2446;9784;0;12;Dec;07:45
2025-12-15 07:45:00;2025-12-15;7;45;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2414;9656;0;12;Dec;07:45
2025-12-15 07:45:00;2025-12-15;7;45;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;3107;12428;0;12;Dec;07:45
2025-12-15 07:45:00;2025-12-15;7;45;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2935;11740;0;12;Dec;07:45
2025-12-15 07:45:00;2025-12-15;7;45;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2855;11420;0;12;Dec;07:45
2025-12-15 08:00:00;2025-12-15;8;0;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1978;7912;0;12;Dec;08:00
2025-12-15 08:00:00;2025-12-15;8;0;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2292;9168;0;12;Dec;08:00
2025-12-15 08:00:00;2025-12-15;8;0;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1885;7540;0;12;Dec;08:00
2025-12-15 08:00:00;2025-12-15;8;0;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2389;9556;0;12;Dec;08:00
2025-12-15 08:00:00;2025-12-15;8;0;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2419;9676;0;12;Dec;08:00
2025-12-15 08:00:00;2025-12-15;8;0;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2261;9044;0;12;Dec;08:00
2025-12-15 08:00:00;2025-12-15;8;0;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2772;11088;0;12;Dec;08:00
2025-12-15 08:00:00;2025-12-15;8;0;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2660;10640;0;12;Dec;08:00
2025-12-15 08:15:00;2025-12-15;8;15;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1647;6588;0;12;Dec;08:15
2025-12-15 08:15:00;2025-12-15;8;15;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2006;8024;0;12;Dec;08:15
2025-12-15 08:15:00;2025-12-15;8;15;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1944;7776;0;12;Dec;08:15
2025-12-15 08:15:00;2025-12-15;8;15;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2359;9436;0;12;Dec;08:15
2025-12-15 08:15:00;2025-12-15;8;15;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2312;9248;0;12;Dec;08:15
2025-12-15 08:15:00;2025-12-15;8;15;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2145;8580;0;12;Dec;08:15
2025-12-15 08:15:00;2025-12-15;8;15;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2413;9652;0;12;Dec;08:15
2025-12-15 08:15:00;2025-12-15;8;15;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2447;9788;0;12;Dec;08:15
2025-12-15 08:30:00;2025-12-15;8;30;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1535;6140;0;12;Dec;08:30
2025-12-15 08:30:00;2025-12-15;8;30;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1575;6300;0;12;Dec;08:30
2025-12-15 08:30:00;2025-12-15;8;30;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1586;6344;0;12;Dec;08:30
2025-12-15 08:30:00;2025-12-15;8;30;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1625;6500;0;12;Dec;08:30
2025-12-15 08:30:00;2025-12-15;8;30;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;1853;7412;0;12;Dec;08:30
2025-12-15 08:30:00;2025-12-15;8;30;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2123;8492;0;12;Dec;08:30
2025-12-15 08:30:00;2025-12-15;8;30;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2584;10336;0;12;Dec;08:30
2025-12-15 08:30:00;2025-12-15;8;30;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2383;9532;0;12;Dec;08:30
2025-12-16 07:00:00;2025-12-16;7;0;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1513;6052;1;12;Dec;07:00
2025-12-16 07:00:00;2025-12-16;7;0;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2025;8100;1;12;Dec;07:00
2025-12-16 07:00:00;2025-12-16;7;0;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2199;8796;1;12;Dec;07:00
2025-12-16 07:00:00;2025-12-16;7;0;Tuesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1993;7972;1;12;Dec;07:00
2025-12-16 07:00:00;2025-12-16;7;0;Tuesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2254;9016;1;12;Dec;07:00
2025-12-16 07:00:00;2025-12-16;7;0;Tuesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2466;9864;1;12;Dec;07:00
2025-12-16 07:00:00;2025-12-16;7;0;Tuesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2524;10096;1;12;Dec;07:00
2025-12-16 07:00:00;2025-12-16;7;0;Tuesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2485;9940;1;12;Dec;07:00
2025-12-16 07:15:00;2025-12-16;7;15;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2135;8540;1;12;Dec;07:15
2025-12-16 07:15:00;2025-12-16;7;15;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2069;8276;1;12;Dec;07:15
2025-12-16 07:15:00;2025-12-16;7;15;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2075;8300;1;12;Dec;07:15
